key,fare_amount
2015-01-27 13:08:24.0000002,10.296180683694635
2015-01-27 13:08:24.0000003,9.946205678877279
2011-10-08 11:53:44.0000002,4.463373153995772
2012-12-01 21:12:12.0000002,8.816036106615394
2012-12-01 21:12:12.0000003,15.721231577538106
2012-12-01 21:12:12.0000005,9.089409703966766
2011-10-06 12:10:20.0000001,4.820074978034646
2011-10-06 12:10:20.0000003,49.08523662569627
2011-10-06 12:10:20.0000002,11.206159547873014
2014-02-18 15:22:20.0000002,6.14842568479583
2014-02-18 15:22:20.0000003,9.76926812540966
2014-02-18 15:22:20.0000001,17.495778859955152
2010-03-29 20:20:32.0000002,4.514484546861826
2010-03-29 20:20:32.0000001,6.64431811584609
2011-10-06 03:59:12.0000002,7.6599761287321275
2011-10-06 03:59:12.0000001,11.402122942306212
2012-07-15 16:45:04.0000006,4.23288558821619
2012-07-15 16:45:04.0000002,8.256643068632137
2012-07-15 16:45:04.0000003,4.6778748645663075
2012-07-15 16:45:04.0000004,4.734550113637799
2014-10-29 02:09:56.0000001,8.612961605562937
2014-06-14 13:39:00.00000010,7.902100778744516
2014-06-14 13:39:00.00000060,7.4958054287365
2014-06-14 13:39:00.00000087,9.438806545913284
2014-06-14 13:39:00.00000050,18.777303964748175
2014-06-14 13:39:00.0000003,7.211157489942041
2014-06-14 13:39:00.000000158,37.61612806106001
2014-06-14 13:39:00.00000015,26.3159543622372
2014-06-14 13:39:00.00000073,6.396519513865828
2014-06-14 13:39:00.00000077,17.261674097551122
2014-06-14 13:39:00.000000145,9.346684287843493
2014-06-14 13:39:00.00000079,6.622627156384492
2014-06-14 13:39:00.000000121,5.61556409345409
2014-06-14 13:39:00.00000021,11.962040304772199
2014-06-14 13:39:00.0000005,9.502997729129833
2014-06-14 13:39:00.000000165,6.557858940812991
2014-06-14 13:39:00.000000184,5.83611679001773
2014-06-14 13:39:00.00000059,5.930958662831934
2014-06-14 13:39:00.00000070,7.6193601051520945
2014-06-14 13:39:00.00000068,4.46965351139418
